GameId,HomeTeam,AwayTeam,HomeOrAway,All Attempts,Goals,On Target,Off Target,Blocked,Inside Penalty Area,Outside Penalty Area,Woodwork,Free Kick 1,From Set Play,Penalty,Own Goals,Headed,Right Footed,Left Footed,Other Body Parts,Big Chance,Completed % 1,Possession 1,Territory 1,Assist 1,Assist (Open Play) 1,Assist (Set Play) 1,Chances Created 1,Chances Created (Open Play) 1,Chances Created (Set Play) 1,Backpasses 1,Offside Passes,Ball Recoveries,Interceptions,Blocks,Blocked Crosses,Errors leading to shot,Errors leading to goal,Committed,Suffered,Yellow Cards,Second Yellow Cards,Red Cards,All 1 Num,All 1 Den,Attacking Third 1 Num,Attacking Third 1 Den,Defensive Third 1 Num,Defensive Third 1 Den,Middle Third 1 Num,Middle Third 1 Den,Free Kick 2 Num,Free Kick 2 Den,Long 1 Num,Long 1 Den,Short 1 Num,Short 1 Den,Forward 1 Num,Forward 1 Den,Backward 1 Num,Backward 1 Den,Square Num,Square Den,Goalkeeper Distribution Num,Goalkeeper Distribution Den,Throw-ins Num,Throw-ins Den,All (Dashboard) Num,All (Dashboard) Den,Crosses Num,Crosses Den,Take-ons Num,Take-ons Den,Corners Num,Corners Den,Tackles Num,Tackles Den,Clearances Num,Clearances Den,Headed Clearances Num,Headed Clearances Den,Aerial Duels Num,Aerial Duels Den,Season,Result,B365H,B365D,B365A
193,124,106,1,9,0,3,5,1,3,6,0,3,0,0,0,1,3,5,0,2,77,55,47,0,0,0,4,4,0,8,1,60,15,3,0,0,1,15,14,4,1,0,328,424,78,133,65,68,185,223,13,15,21,49,307,375,180,260,91,97,57,67,4,5,18,21,352,468,3,19,16,34,1,8,12,25,31,31,18,18,9,20,1014,-1,3.4,3.4,2.3
194,107,123,0,18,2,6,9,3,11,7,0,0,2,2,0,2,10,6,0,2,82,58,40,0,0,0,13,12,1,7,2,55,8,5,4,0,0,13,8,2,0,0,395,481,95,135,113,118,187,228,7,9,21,45,374,436,200,271,129,132,66,78,8,8,18,20,426,523,5,12,9,20,3,4,22,34,37,37,20,20,18,27,1014,0,1.4,5.0,9.0
194,107,123,1,16,2,3,8,5,6,10,1,4,5,0,0,1,5,10,0,1,73,41,59,2,2,0,8,7,1,9,1,54,24,1,1,0,0,10,13,2,0,0,241,332,101,162,35,38,105,132,3,11,18,55,223,277,116,196,74,76,51,60,1,8,24,30,268,382,3,19,12,21,1,5,19,28,21,21,10,10,7,9,1014,0,1.4,5.0,9.0
195,102,117,0,32,3,12,11,9,24,8,1,0,5,0,0,2,20,10,0,5,90,65,65,3,3,0,25,23,2,11,1,55,20,0,0,0,0,14,7,2,0,0,591,655,301,339,51,54,239,262,6,10,13,22,578,633,273,312,156,160,162,183,4,4,13,13,612,697,5,25,8,16,4,10,15,22,23,23,15,15,10,18,1014,1,1.22,7.0,15.0
195,102,117,1,4,2,4,0,0,3,1,0,1,1,1,0,1,2,1,0,1,75,34,34,1,0,1,2,1,1,16,3,32,13,8,4,0,0,7,12,3,0,0,280,373,59,86,62,70,159,217,8,13,13,43,267,330,135,207,96,102,49,64,7,12,14,14,302,404,3,10,7,16,2,4,20,28,16,16,9,9,5,8,1014,-1,1.22,7.0,15.0
196,116,122,0,10,3,4,3,3,7,3,0,0,3,0,1,2,6,2,0,3,75,51,44,2,1,1,5,4,1,16,0,46,11,3,0,0,0,12,13,2,0,0,305,408,72,117,81,84,152,207,7,12,17,63,288,345,135,222,100,104,70,82,4,11,24,30,335,466,2,24,9,24,1,5,18,21,47,47,31,31,19,29,1014,0,1.83,3.75,4.75
196,116,122,1,15,2,4,8,3,8,7,4,1,1,0,0,4,7,4,0,2,72,48,51,1,1,0,8,7,1,9,0,55,19,3,3,0,0,13,12,4,0,0,282,392,51,116,56,60,175,216,6,11,22,58,260,334,127,223,100,102,55,67,6,8,20,24,313,435,7,14,3,11,3,5,25,34,47,47,40,40,20,27,1014,0,1.83,3.75,4.75
197,120,109,0,24,1,6,8,10,13,11,2,0,2,0,0,5,16,3,0,7,64,41,58,0,0,0,15,14,1,8,3,57,16,9,0,1,0,22,5,4,0,0,235,365,70,145,31,37,134,183,4,8,34,75,201,290,128,240,73,80,34,45,5,9,13,22,257,412,9,22,6,10,2,4,18,28,28,28,21,21,15,22,1014,0,3.0,3.4,2.5
197,120,109,1,25,1,6,11,9,15,10,0,1,5,0,0,5,17,3,0,2,74,58,41,1,1,0,15,12,3,15,3,64,13,10,2,0,0,5,20,0,0,1,381,512,81,117,96,109,204,286,20,25,14,53,367,459,196,302,114,122,71,88,9,10,21,23,416,574,6,28,10,19,3,9,12,18,43,43,29,29,16,34,1014,0,3.0,3.4,2.5
198,114,104,0,13,2,6,5,3,10,3,2,0,0,0,0,3,5,5,0,3,79,41,43,1,1,0,10,10,0,9,1,59,15,1,5,0,0,14,7,2,0,0,314,395,65,97,83,93,166,205,5,8,21,48,293,347,156,225,111,115,47,55,5,8,11,19,338,439,10,21,3,9,2,2,21,34,35,35,17,17,9,16,1014,1,2.9,3.4,2.6
198,114,104,1,11,0,6,4,1,5,6,0,1,0,0,0,0,10,1,0,1,85,58,56,0,0,0,6,6,0,12,1,61,13,3,2,1,3,7,13,1,0,0,473,557,108,145,79,85,286,327,13,14,18,34,455,523,214,280,134,135,125,142,4,5,29,30,511,622,5,30,13,25,2,7,14,17,11,11,5,5,5,12,1014,-1,2.9,3.4,2.6
199,110,108,0,8,1,3,3,2,6,2,1,1,0,0,0,2,2,4,0,1,77,45,45,1,1,0,7,7,0,14,6,68,14,3,4,0,0,6,13,1,0,0,307,398,80,133,69,75,158,190,5,12,27,60,280,338,164,247,94,97,49,54,5,6,25,31,342,464,6,25,11,15,0,0,18,22,41,41,19,19,2,6,1014,0,1.85,3.75,4.5
199,110,108,1,14,1,3,8,3,8,6,0,1,0,0,0,0,11,3,0,1,78,54,54,1,1,0,12,12,0,19,0,68,16,2,2,0,0,13,6,0,0,0,382,487,98,145,69,74,215,268,4,11,16,58,366,429,195,284,123,125,64,78,6,10,9,13,396,518,1,14,4,10,0,1,17,28,27,27,12,12,9,15,1014,0,1.85,3.75,4.5
200,105,103,0,11,5,8,2,1,8,3,1,0,0,1,0,0,7,4,0,3,76,45,48,3,3,0,7,7,0,12,1,56,26,3,2,0,1,14,10,3,0,0,325,425,63,90,68,77,194,258,6,9,21,52,304,373,159,237,94,97,72,91,4,10,13,23,343,467,4,17,7,22,2,5,30,40,33,33,20,20,10,15,1014,1,5.0,3.75,1.8
200,105,103,1,19,3,7,9,3,14,5,1,1,2,0,0,2,10,7,0,4,77,54,52,1,1,0,12,12,0,14,0,60,9,1,3,0,0,10,14,1,0,0,382,499,100,167,75,79,207,253,8,14,36,69,346,430,184,272,112,119,86,108,3,6,29,32,415,547,1,13,10,20,0,3,29,36,14,14,8,8,10,18,1014,-1,5.0,3.75,1.8
201,117,107,0,5,0,1,2,2,1,4,1,1,1,0,0,1,3,1,0,0,81,47,44,0,0,0,3,3,0,16,2,50,15,7,1,1,0,12,10,2,1,0,363,447,58,92,82,90,223,265,6,10,12,33,351,414,164,230,137,141,62,76,5,5,25,27,398,501,5,20,7,22,1,6,13,30,14,14,3,3,3,5,1014,-1,4.5,3.6,1.91
201,117,107,1,21,1,4,10,7,11,10,1,2,5,0,0,2,15,4,0,2,88,53,55,1,1,0,15,13,2,14,0,46,9,2,4,0,0,11,10,4,0,0,445,508,92,119,63,67,290,322,8,12,15,32,430,476,194,244,171,176,80,88,3,4,15,21,467,544,5,13,17,23,4,6,26,33,28,28,12,12,0,2,1014,1,4.5,3.6,1.91
202,122,120,0,18,2,7,5,6,14,4,0,0,6,0,0,4,8,6,0,3,63,44,49,2,1,1,17,11,6,6,1,42,19,5,5,0,0,14,8,2,0,0,198,314,57,116,36,40,105,158,6,11,17,54,181,260,109,210,52,56,37,48,4,7,15,25,225,367,8,23,5,10,4,10,15,22,27,27,21,21,21,27,1014,1,2.2,3.4,3.6
202,122,120,1,17,1,7,5,5,8,9,1,0,5,1,0,3,12,2,0,2,71,55,50,0,0,0,13,10,3,8,2,34,7,6,2,1,0,9,13,2,0,0,278,392,87,132,32,34,159,226,7,14,30,74,248,318,137,235,93,97,48,60,7,13,31,38,318,460,5,24,7,15,4,6,15,20,44,44,26,26,2,6,1014,-1,2.2,3.4,3.6
203,103,116,0,9,2,5,3,2,7,2,0,1,1,0,0,0,9,0,0,1,84,63,56,2,2,0,8,8,0,12,7,69,8,5,2,0,0,13,13,2,0,0,507,602,156,213,100,104,251,285,11,12,32,59,475,543,223,296,154,163,130,143,6,8,17,21,533,650,3,15,16,23,3,7,24,43,29,29,16,16,15,17,1014,1,1.2,7.5,17.0
203,103,116,1,11,0,5,2,5,6,5,1,1,2,0,0,1,8,2,0,0,72,36,43,0,0,0,6,6,0,17,0,62,16,2,1,1,0,13,12,3,0,0,0,0,48,87,75,82,125,174,10,19,16,59,232,284,126,207,80,81,42,55,6,9,13,19,268,384,1,16,19,30,0,4,26,42,20,20,11,11,5,9,1014,-1,1.2,7.5,17.0
204,106,102,0,11,1,4,4,3,4,7,1,3,2,0,0,1,6,4,0,2,75,37,44,1,0,1,7,5,2,11,3,53,13,4,6,1,0,9,10,1,0,0,248,330,65,101,51,53,132,176,4,8,17,47,231,283,113,184,88,90,47,56,4,6,12,21,266,375,3,18,12,28,0,4,16,29,37,37,22,22,6,12,1014,0,4.5,3.75,1.85
204,106,102,1,18,1,2,11,5,8,10,0,1,6,0,0,2,12,4,0,1,80,62,55,0,0,0,13,11,2,12,1,61,6,3,3,0,0,10,9,2,0,0,435,542,156,206,57,66,222,270,6,11,14,46,421,496,212,292,116,124,107,126,4,5,19,22,463,592,5,23,13,19,4,9,26,38,25,25,13,13,10,19,1014,0,4.5,3.75,1.85
205,123,115,0,11,1,3,5,3,9,2,1,0,0,0,0,3,6,2,0,4,63,37,52,0,0,0,7,7,0,9,2,55,29,5,4,0,0,18,6,1,0,1,195,306,67,132,35,40,93,136,4,12,20,65,175,243,113,213,58,62,24,33,2,9,18,24,217,362,3,27,7,19,0,6,21,29,36,36,24,24,9,19,1014,1,2.2,3.4,3.6
205,123,115,1,12,0,1,6,5,8,4,0,0,4,0,0,1,6,5,0,1,78,62,47,0,0,0,8,6,2,8,6,53,14,3,6,1,0,6,16,2,1,0,411,527,84,139,85,93,242,295,12,20,32,69,379,458,205,303,137,142,69,82,10,13,20,23,443,587,3,22,8,15,2,6,20,27,37,37,27,27,22,32,1014,-1,2.2,3.4,3.6
206,109,110,0,19,0,3,5,11,7,12,1,1,3,0,0,3,10,6,0,2,85,61,51,0,0,0,16,13,3,10,2,54,15,2,7,0,0,9,7,0,0,0,536,628,129,175,73,74,334,379,7,7,14,32,522,596,247,318,169,172,120,138,6,6,18,19,565,673,5,18,11,25,2,4,13,20,35,35,20,20,6,19,1014,0,2.25,3.5,3.4
206,109,110,1,11,1,5,5,2,6,5,0,1,4,0,1,2,5,4,0,0,77,38,48,1,1,0,9,7,2,11,1,49,19,11,1,0,0,7,9,1,0,0,300,388,67,110,58,60,175,218,5,10,24,62,276,326,135,207,106,112,59,69,8,11,13,17,327,439,8,28,7,13,3,5,18,29,25,25,15,15,5,8,1014,0,2.25,3.5,3.4
207,108,124,0,9,1,3,5,1,5,4,0,0,2,0,0,1,6,2,0,1,77,51,51,1,0,1,9,7,2,13,2,53,13,3,2,1,0,5,13,1,0,0,382,494,102,161,96,100,184,233,9,15,30,69,352,425,173,274,137,140,72,80,5,5,20,25,408,539,4,16,6,13,2,5,16,21,20,20,14,14,8,18,1014,1,2.05,3.4,4.2
207,108,124,1,12,0,2,7,3,5,7,0,0,1,0,0,2,5,5,0,0,80,48,48,0,0,0,8,8,0,6,2,57,19,1,4,0,0,13,5,0,0,0,366,455,79,118,58,65,229,272,3,7,23,63,343,392,149,223,120,125,97,107,9,12,5,9,381,494,5,23,5,11,0,2,15,21,39,39,30,30,18,26,1014,-1,2.05,3.4,4.2
208,121,105,0,21,2,7,7,7,15,6,0,0,9,1,0,3,13,5,0,3,74,41,48,0,0,0,16,13,3,8,4,67,14,1,3,0,0,9,14,5,0,0,274,371,53,92,63,66,158,213,8,14,26,63,248,308,147,230,83,85,44,56,5,12,10,13,295,413,7,22,9,23,2,4,30,39,38,38,28,28,10,15,1014,1,3.5,3.5,2.2
208,121,105,1,9,1,5,3,1,4,5,0,0,2,0,0,2,5,2,0,1,79,58,51,1,1,0,6,6,0,7,1,69,21,6,5,0,0,14,9,3,0,0,426,536,94,153,61,62,271,321,8,13,12,52,414,484,201,291,123,128,102,117,5,7,12,19,443,576,1,17,9,19,0,6,18,27,30,30,20,20,14,24,1014,-1,3.5,3.5,2.2
209,104,113,0,14,3,6,7,1,7,7,1,1,1,0,0,1,10,3,0,3,86,54,54,2,2,0,12,12,0,5,4,66,21,1,1,1,0,11,10,0,0,0,427,496,125,158,62,64,240,274,10,12,15,32,412,464,203,252,113,118,111,126,5,7,14,14,445,541,2,25,21,31,1,9,22,31,21,21,7,7,11,22,1014,1,1.44,4.75,8.0
209,104,113,1,7,0,2,4,1,4,3,0,1,1,0,0,1,5,1,0,0,81,45,45,0,0,0,5,4,1,11,2,61,13,1,3,1,1,11,10,3,0,0,344,427,72,110,66,73,206,244,11,14,16,43,328,384,164,229,107,113,73,85,2,3,17,22,367,473,4,20,9,18,1,1,25,46,22,22,14,14,7,13,1014,-1,1.44,4.75,8.0
210,101,114,0,10,0,0,8,2,8,2,0,0,1,0,0,3,1,6,0,2,82,60,55,0,0,0,9,8,1,25,2,61,21,3,2,0,0,9,10,2,0,0,468,568,142,196,89,93,237,279,7,12,32,57,436,511,207,290,158,163,103,115,4,6,27,29,508,633,9,30,8,17,1,3,18,22,26,26,15,15,11,21,1014,-1,1.83,3.75,4.75
210,101,114,1,9,1,1,5,3,9,0,1,0,2,0,0,2,4,3,0,2,73,39,44,0,0,0,7,6,1,15,2,59,21,2,2,1,0,10,9,3,0,0,273,372,61,101,68,77,144,194,6,10,19,49,254,323,143,220,99,107,31,45,3,9,20,21,297,416,3,20,4,18,3,5,13,21,32,32,17,17,4,10,1014,1,1.83,3.75,4.75
211,115,107,0,15,0,4,7,4,10,5,0,0,4,0,0,5,6,4,0,0,78,48,55,0,0,0,11,6,5,4,1,44,15,2,1,0,1,13,9,1,0,0,330,421,84,127,36,43,210,251,15,16,31,63,299,358,170,242,86,90,73,88,8,14,21,25,366,482,10,29,8,12,2,9,20,27,15,15,8,8,10,13,1014,-1,4.5,3.6,1.91
211,115,107,1,12,2,5,5,2,10,2,0,0,1,0,0,1,9,2,0,2,80,51,44,2,2,0,12,10,2,5,5,52,17,4,2,0,0,11,13,1,0,0,370,465,82,129,77,77,211,259,7,14,15,48,355,417,188,272,119,121,63,72,10,13,20,23,404,512,5,10,7,20,3,5,21,29,42,42,21,21,10,22,1014,1,4.5,3.6,1.91
212,122,121,0,8,2,4,1,4,6,2,0,0,3,0,0,3,1,4,0,2,61,50,53,2,1,1,7,5,2,10,0,60,17,2,3,0,0,10,20,1,0,0,230,376,59,145,38,45,133,186,10,21,18,69,212,307,99,225,68,73,63,78,6,8,23,25,259,425,3,21,5,12,1,5,26,29,46,46,30,30,15,22,1014,-1,2.55,3.25,3.1
212,122,121,1,11,3,4,5,2,7,4,1,0,5,0,0,1,5,5,0,0,66,49,46,2,2,0,7,7,0,5,1,64,20,4,2,0,1,20,10,3,0,0,240,361,50,97,43,51,147,213,4,10,24,57,216,304,125,217,75,77,40,67,1,4,28,34,275,422,7,26,3,17,3,7,9,14,63,63,43,43,25,36,1014,1,2.55,3.25,3.1
213,123,113,0,7,0,3,3,1,4,3,0,0,1,0,0,0,4,3,0,0,74,43,47,0,0,0,5,5,0,15,0,55,10,4,3,1,0,9,6,1,0,0,250,336,62,108,62,66,126,162,2,9,15,49,235,287,126,202,89,93,35,41,5,9,18,26,278,394,7,29,8,17,1,6,27,44,35,35,23,23,5,14,1014,-1,2.63,3.3,2.9
213,123,113,1,13,1,3,6,4,5,8,0,1,2,0,0,2,10,1,0,1,81,57,52,1,1,0,9,7,2,7,3,55,10,1,2,0,0,6,8,0,0,0,375,465,99,143,49,54,227,268,3,8,25,58,350,407,163,240,121,123,91,102,9,14,22,28,403,514,3,15,17,32,2,5,17,25,43,43,29,29,20,25,1014,1,2.63,3.3,2.9
214,120,101,0,18,0,4,10,4,9,9,0,0,3,0,0,1,14,3,0,0,66,38,46,0,0,0,11,10,1,15,1,59,16,3,5,1,0,12,9,3,0,0,236,358,68,131,43,50,125,177,7,12,30,66,206,292,123,223,77,86,36,49,4,10,15,23,258,404,4,19,11,13,1,3,20,29,41,41,26,26,7,14,1014,-1,6.0,4.2,1.62
214,120,101,1,12,2,7,2,3,7,5,0,0,0,0,0,1,4,7,0,3,77,61,53,1,1,0,8,8,0,12,2,57,26,4,1,1,0,10,12,2,0,0,461,595,130,204,81,84,250,307,9,13,38,81,423,514,202,309,172,180,87,106,3,5,20,25,483,638,2,16,9,18,2,3,19,30,41,41,27,27,12,17,1014,1,6.0,4.2,1.62
215,109,103,0,11,0,0,6,5,1,10,1,0,0,0,0,0,10,1,0,0,87,45,37,0,0,0,8,8,0,19,0,53,22,2,2,1,1,9,13,0,0,0,430,496,58,86,112,117,260,293,12,16,18,32,412,464,204,260,142,146,84,90,2,5,9,12,440,516,0,7,7,16,0,1,21,39,29,29,19,19,9,13,1014,-1,7.0,4.2,1.55
215,109,103,1,21,5,11,8,2,11,10,2,0,1,0,0,1,16,4,0,4,86,54,62,3,3,0,16,15,1,12,3,59,16,5,1,0,0,13,8,0,0,0,512,596,165,214,68,69,279,313,8,9,18,40,494,556,219,278,166,172,127,146,2,4,12,14,527,622,1,7,18,27,0,2,12,19,10,10,6,6,7,10,1014,1,7.0,4.2,1.55
216,105,117,0,26,1,7,8,11,9,17,1,0,3,0,0,0,16,10,0,0,86,65,65,1,1,0,17,17,0,19,3,64,11,2,4,0,0,14,8,1,0,0,486,567,192,238,58,62,236,267,10,12,31,47,455,520,242,300,124,129,120,138,2,2,17,20,507,628,3,37,11,17,1,6,21,27,16,16,12,12,13,23,1014,1,1.62,4.2,6.0
216,105,117,1,8,1,4,2,2,5,3,0,1,2,0,1,1,4,3,0,2,74,34,34,0,0,0,5,4,1,16,4,50,12,11,2,0,0,8,14,2,0,0,229,311,41,70,61,68,127,173,8,16,27,61,202,250,98,169,91,94,40,48,7,11,15,18,251,350,4,14,6,14,3,6,13,24,42,42,19,19,4,7,1014,-1,1.62,4.2,6.0
217,116,114,0,16,1,3,9,4,9,7,0,0,4,0,0,3,10,3,0,1,83,58,54,0,0,0,13,11,2,16,1,57,17,1,1,0,1,9,8,0,0,0,452,543,114,166,86,90,252,287,6,11,14,32,438,511,210,284,140,145,102,114,6,7,31,33,495,614,6,31,10,27,5,9,23,26,17,17,7,7,10,21,1014,-1,3.3,3.3,2.38
217,116,114,1,5,2,3,1,1,5,0,1,0,1,0,0,2,3,0,0,0,76,41,45,2,2,0,5,4,1,7,3,48,20,4,6,0,0,8,9,2,0,0,308,406,81,116,58,70,169,220,7,10,24,47,284,359,148,226,116,121,44,59,4,5,26,36,338,459,2,13,3,6,0,0,37,47,33,33,18,18,18,25,1014,1,3.3,3.3,2.38
218,110,124,0,17,3,6,7,4,11,6,2,1,4,0,0,3,6,8,0,4,76,53,48,2,2,0,12,10,2,18,1,49,11,3,2,0,0,5,14,1,0,0,382,502,101,155,97,104,184,243,9,15,21,54,361,448,175,267,136,142,71,93,8,8,31,39,426,573,5,23,15,27,2,4,18,30,30,30,21,21,13,23,1014,1,1.75,3.75,5.25
218,110,124,1,9,0,3,3,3,4,5,0,0,1,0,0,0,6,3,0,0,77,46,51,0,0,0,7,7,0,11,2,63,17,4,3,1,1,14,5,3,0,0,330,430,81,127,65,71,184,232,2,6,19,54,311,376,137,218,91,97,102,115,2,5,11,13,346,468,3,21,12,15,1,7,20,35,53,53,23,23,12,33,1014,-1,1.75,3.75,5.25
219,102,104,0,12,0,4,3,5,11,1,0,0,1,0,0,2,7,3,0,0,84,64,58,0,0,0,7,6,1,10,2,64,17,2,2,0,0,12,5,3,0,0,535,634,144,200,64,70,327,364,5,5,17,30,518,604,256,332,136,140,143,162,5,5,22,26,566,707,6,42,20,26,3,16,28,61,12,12,7,7,9,21,1014,-1,1.8,4.0,4.5
219,102,104,1,9,2,3,4,2,7,2,0,0,2,1,0,3,5,1,0,2,76,35,41,1,0,1,7,5,2,5,0,66,39,5,10,0,0,5,10,3,0,0,275,360,74,109,46,55,155,196,9,13,19,37,256,323,144,206,61,67,70,87,5,7,17,19,295,390,1,9,33,49,1,3,22,42,50,50,23,23,13,20,1014,1,1.8,4.0,4.5
220,106,108,0,17,0,4,4,9,6,11,1,2,1,1,0,1,9,7,0,1,90,69,65,0,0,0,11,10,1,13,4,57,8,3,2,0,0,11,11,3,0,0,576,643,226,276,70,70,280,297,10,12,28,49,548,594,289,344,168,172,119,127,7,8,20,21,608,716,6,42,13,28,4,8,12,19,30,30,19,19,10,16,1014,0,1.85,3.6,4.75
220,106,108,1,5,0,0,2,3,2,3,0,0,1,0,0,0,2,3,0,0,72,30,34,0,0,0,4,4,0,8,3,52,12,9,3,0,0,12,11,2,0,0,218,301,51,101,64,71,103,129,9,15,26,61,192,240,111,182,73,76,34,43,5,10,7,10,230,326,2,9,7,10,0,1,25,38,53,53,28,28,10,12,1014,0,1.85,3.6,4.75
221,124,116,0,13,0,8,3,3,7,6,0,1,5,0,0,6,3,6,0,1,77,52,69,0,0,0,10,5,5,8,6,56,16,2,1,0,1,15,11,6,0,0,377,688,61,118,76,85,260,285,7,12,36,67,363,621,176,259,101,107,100,122,3,5,19,20,608,538,9,23,10,17,3,3,26,69,17,17,12,12,11,20,1014,-1,2.7,3.25,2.88
221,124,116,1,12,3,5,5,2,3,9,0,0,2,0,0,1,3,8,0,0,76,47,50,2,2,0,10,10,0,12,0,60,23,3,4,1,0,13,14,1,0,0,343,449,77,127,75,79,191,243,9,19,17,49,326,400,146,228,106,109,91,112,6,10,20,23,371,485,4,9,23,37,3,3,19,29,39,39,23,23,15,24,1014,1,2.7,3.25,2.88
222,121,106,0,13,0,3,5,6,6,7,0,0,5,0,0,1,5,7,0,1,78,54,56,0,0,0,9,9,0,8,0,70,24,6,0,1,1,12,14,0,0,0,0,0,97,151,43,45,204,245,9,14,27,62,317,379,155,234,118,120,71,87,2,3,28,30,379,510,6,38,10,24,1,6,21,30,28,28,19,19,19,23,1014,-1,2.8,3.3,2.75
222,121,106,1,14,1,2,6,6,7,7,0,1,1,0,0,2,5,7,0,1,77,45,44,0,0,0,10,8,2,16,0,55,19,5,6,0,0,14,12,3,0,0,300,390,85,129,71,75,144,186,6,11,25,62,275,328,136,209,114,118,50,63,6,14,17,25,325,432,3,10,9,23,1,1,24,34,50,50,28,28,13,25,1014,1,2.8,3.3,2.75
223,107,110,0,21,2,7,9,5,12,9,0,2,0,0,0,1,14,6,0,3,84,66,49,2,2,0,10,10,0,6,1,59,5,3,4,0,0,12,11,1,0,0,455,542,106,150,75,77,274,315,10,11,16,36,439,506,229,305,136,137,90,100,7,8,24,26,489,589,3,13,15,25,1,5,26,32,44,44,30,30,12,26,1014,1,1.67,4.0,5.75
223,107,110,1,7,0,2,2,3,5,2,0,1,3,0,0,3,2,2,0,0,61,33,50,0,0,0,5,3,2,3,1,58,20,6,2,2,0,12,11,1,0,0,163,268,60,105,37,62,86,121,3,12,19,68,166,200,72,157,61,65,50,66,3,11,13,20,185,309,6,17,6,20,3,7,23,38,25,25,5,5,6,6,1014,-1,1.67,4.0,5.75
224,101,123,0,12,2,5,4,3,7,5,0,1,1,0,0,0,2,10,0,3,88,72,49,1,1,0,9,9,0,24,3,59,19,0,2,1,0,8,12,0,0,0,599,679,117,159,110,115,372,405,10,12,36,57,563,622,261,320,201,206,137,153,4,4,18,19,624,727,4,24,9,28,3,4,14,19,43,43,25,25,12,24,1014,1,1.36,5.5,9.5
224,101,123,1,4,1,1,3,0,3,1,0,0,1,0,1,1,2,1,0,1,59,27,50,1,1,0,3,3,0,10,1,47,26,3,5,0,1,12,8,1,0,0,155,261,48,97,30,35,77,129,5,11,17,52,138,209,77,176,55,57,23,28,8,13,14,23,176,306,3,17,5,15,1,3,27,36,20,20,14,14,6,13,1014,-1,1.36,5.5,9.5
225,113,120,0,15,3,3,11,1,7,8,0,3,1,0,0,2,10,3,0,0,76,51,49,2,2,0,9,9,0,15,5,39,12,4,1,0,0,11,12,2,0,0,281,368,67,109,47,48,167,211,6,11,30,53,251,315,127,201,92,94,62,73,6,8,22,32,310,428,2,18,9,23,0,3,22,35,29,29,20,20,15,20,1014,1,1.65,4.0,6.0
225,113,120,1,14,1,4,6,4,7,7,1,3,3,0,0,1,12,1,0,2,71,48,50,0,0,0,7,6,1,13,2,35,11,1,2,0,2,12,10,2,0,0,249,352,50,96,32,42,167,214,6,13,17,54,232,298,120,204,77,85,52,63,3,9,10,12,264,382,3,14,13,21,1,5,23,32,36,36,31,31,11,17,1014,-1,1.65,4.0,6.0
226,117,122,0,8,2,3,2,3,4,4,0,1,1,0,0,1,6,1,0,2,72,49,42,2,2,0,5,5,0,15,3,57,6,2,6,0,0,12,12,3,0,0,305,425,64,107,77,88,164,230,9,14,21,73,284,352,143,240,101,106,61,79,4,10,22,27,335,480,4,22,13,21,1,6,16,19,34,34,25,25,16,23,1014,1,2.25,3.3,3.6
226,117,122,1,13,0,4,7,2,9,4,0,0,3,0,0,6,5,2,0,1,75,50,57,0,0,0,13,10,3,14,3,65,22,3,4,0,0,12,11,1,0,0,316,420,83,143,45,47,188,230,10,15,25,53,291,367,128,218,105,107,83,95,6,7,19,21,351,480,11,31,3,14,2,3,21,34,36,36,24,24,8,14,1014,-1,2.25,3.3,3.6
227,108,105,0,13,0,4,5,4,9,4,1,0,6,0,0,3,6,4,0,0,77,36,49,0,0,0,12,9,3,14,2,51,14,3,2,0,0,8,12,2,0,0,266,346,65,108,71,75,130,163,10,14,27,54,239,292,138,211,85,87,43,48,3,4,17,21,291,396,5,23,5,12,2,6,27,43,12,12,7,7,6,8,1014,-1,2.9,3.3,2.63
227,108,105,1,14,3,4,7,3,6,8,0,2,1,1,0,1,9,4,0,1,86,63,50,1,1,0,7,7,0,12,1,50,17,3,3,0,0,13,7,1,0,0,526,615,88,117,91,95,347,403,3,7,15,44,511,571,219,295,159,161,148,159,7,10,13,18,546,648,1,8,16,31,2,3,16,21,31,31,19,19,6,14,1014,1,2.9,3.3,2.63
228,103,102,0,3,1,2,1,0,2,1,0,0,1,0,0,1,1,1,0,1,71,42,42,1,1,0,3,2,1,11,2,60,13,0,6,1,0,12,14,0,0,0,296,416,62,118,71,82,163,216,11,17,20,58,276,358,132,230,87,90,77,96,3,6,19,25,319,454,1,8,13,31,1,1,29,41,21,21,12,12,12,17,1014,0,2.15,3.5,3.6
228,103,102,1,9,1,5,4,0,8,1,0,0,0,0,0,2,3,4,0,1,80,57,58,0,0,0,6,6,0,10,3,62,11,0,4,0,0,14,12,2,0,0,436,544,153,198,55,64,228,282,10,14,17,40,419,504,207,290,125,128,104,126,4,4,27,32,470,605,3,22,12,20,3,8,27,40,19,19,13,13,13,26,1014,0,2.15,3.5,3.6
229,104,115,0,13,5,8,3,2,8,5,2,0,1,1,0,2,7,4,0,3,83,47,53,4,4,0,11,10,1,16,3,63,20,2,0,0,0,6,9,0,0,0,420,508,118,155,64,75,238,278,6,9,24,37,396,471,205,267,103,109,112,132,9,11,13,14,443,552,5,22,16,25,3,7,16,26,25,25,15,15,13,20,1014,1,1.25,6.5,15.0
