GameId,HomeTeam,AwayTeam,HomeOrAway,All Attempts,Goals,On Target,Off Target,Blocked,Inside Penalty Area,Outside Penalty Area,Woodwork,Free Kick 1,From Set Play,Penalty,Own Goals,Headed,Right Footed,Left Footed,Other Body Parts,Big Chance,Completed % 1,Possession 1,Territory 1,Assist 1,Assist (Open Play) 1,Assist (Set Play) 1,Chances Created 1,Chances Created (Open Play) 1,Chances Created (Set Play) 1,Backpasses 1,Offside Passes,Ball Recoveries,Interceptions,Blocks,Blocked Crosses,Errors leading to shot,Errors leading to goal,Committed,Suffered,Yellow Cards,Second Yellow Cards,Red Cards,All 1 Num,All 1 Den,Attacking Third 1 Num,Attacking Third 1 Den,Defensive Third 1 Num,Defensive Third 1 Den,Middle Third 1 Num,Middle Third 1 Den,Free Kick 2 Num,Free Kick 2 Den,Long 1 Num,Long 1 Den,Short 1 Num,Short 1 Den,Forward 1 Num,Forward 1 Den,Backward 1 Num,Backward 1 Den,Square Num,Square Den,Goalkeeper Distribution Num,Goalkeeper Distribution Den,Throw-ins Num,Throw-ins Den,All (Dashboard) Num,All (Dashboard) Den,Crosses Num,Crosses Den,Take-ons Num,Take-ons Den,Corners Num,Corners Den,Tackles Num,Tackles Den,Clearances Num,Clearances Den,Headed Clearances Num,Headed Clearances Den,Aerial Duels Num,Aerial Duels Den,Season,Result,B365H,B365D,B365A
187,101,103,0,12,0,2,5,5,4,8,2,0,1,0,0,0,8,4,0,2,89,66,52,0,0,0,10,10,0,18,2,66,15,0,2,0,0,16,6,4,0,0,549,617,145,174,105,108,299,335,5,6,28,40,521,577,256,306,186,190,107,121,5,5,16,18,573,670,4,29,5,25,1,5,21,31,8,10,4,5,4,8,1015,0,2.6,3.3,3.0
187,101,103,1,8,0,3,5,0,6,2,0,0,2,0,0,1,3,4,0,2,71,33,48,0,0,0,7,5,2,8,0,58,14,5,4,0,0,6,16,2,0,0,222,312,36,66,47,59,141,187,10,18,19,48,203,264,109,180,62,69,51,63,3,4,16,19,242,342,3,10,10,17,1,3,26,31,27,29,16,16,5,7,1015,0,2.6,3.3,3.0
188,110,114,0,13,2,5,7,2,9,4,1,0,3,0,1,5,8,0,0,4,74,49,39,0,0,0,8,7,1,5,1,50,18,3,5,0,0,6,12,1,0,0,300,408,49,92,51,63,200,253,9,14,22,51,278,357,140,222,87,93,73,93,5,8,18,24,327,455,5,18,6,23,2,4,23,33,36,41,25,27,13,21,1015,1,3.6,3.4,2.2
188,110,114,1,14,0,3,8,3,7,7,0,1,3,0,0,1,8,5,0,1,74,50,61,0,0,0,8,7,1,5,2,48,20,2,4,1,1,12,5,3,0,0,304,409,122,185,35,39,147,185,2,6,16,49,288,360,152,239,98,106,54,64,3,6,27,33,337,481,4,35,10,21,1,7,21,27,22,27,13,14,12,20,1015,-1,3.6,3.4,2.2
189,123,102,0,11,0,4,7,0,5,6,0,1,1,0,0,2,6,3,0,1,62,39,46,0,0,0,9,8,1,4,2,49,20,7,8,0,0,11,8,1,0,0,205,329,57,100,25,31,123,198,4,8,13,46,192,283,111,206,59,65,35,58,6,11,13,28,226,379,5,17,9,19,0,1,14,22,26,36,18,21,4,9,1015,0,4.33,4.0,1.85
189,123,102,1,21,0,5,9,7,14,7,0,1,8,0,0,3,10,8,0,1,76,60,53,0,0,0,15,12,3,10,1,59,22,0,2,1,0,8,11,3,0,0,380,498,118,161,60,69,202,268,7,12,21,46,359,452,194,285,99,107,87,106,4,6,18,27,406,568,5,39,8,11,3,13,18,27,33,35,26,26,19,26,1015,0,4.33,4.0,1.85
190,117,107,0,8,0,3,3,2,3,5,0,1,2,0,0,0,4,4,0,0,66,42,48,0,0,0,6,6,0,11,1,51,15,4,1,0,0,8,14,1,0,0,216,326,48,103,38,41,130,182,7,15,22,63,194,263,111,204,63,67,42,55,4,7,28,37,250,387,2,19,9,18,2,6,13,21,26,46,16,23,16,25,1015,-1,5.5,3.9,1.7
190,117,107,1,17,1,6,7,4,10,7,1,1,4,0,0,1,11,5,0,2,72,57,51,1,1,0,14,12,2,7,0,60,12,2,6,1,0,16,8,3,0,0,337,465,103,167,61,69,173,229,5,8,14,57,323,408,160,272,110,115,67,78,1,4,26,32,366,509,2,11,8,11,2,4,16,25,23,29,16,16,12,20,1015,1,5.5,3.9,1.7
191,110,107,0,18,2,10,5,3,14,4,1,0,2,0,0,6,5,7,0,1,66,35,41,2,2,0,13,12,1,6,1,56,27,12,5,0,0,11,8,1,0,0,189,285,52,86,35,40,102,159,7,11,21,55,168,230,102,181,51,54,36,50,3,9,12,21,210,321,7,12,3,16,1,3,22,32,41,54,29,34,15,19,1015,1,4.0,3.5,2.05
191,110,107,1,23,0,2,9,13,9,14,1,1,7,0,0,4,13,6,0,2,78,64,58,0,0,0,20,20,0,9,3,53,13,3,1,1,0,8,10,1,0,0,390,501,159,226,57,61,174,214,7,11,20,50,370,451,222,316,92,96,76,89,7,9,26,29,431,573,8,33,10,23,2,9,18,21,12,19,6,10,8,19,1015,-1,4.0,3.5,2.05
192,104,116,0,15,1,3,10,2,12,3,0,0,4,0,0,4,6,5,0,2,85,10,52,1,1,0,14,12,2,10,2,45,18,4,2,1,0,10,8,2,0,0,398,468,115,150,72,77,211,241,7,9,22,39,376,429,205,258,118,121,75,89,9,11,21,22,433,524,7,25,13,23,4,7,19,36,12,13,8,8,6,12,1015,1,1.29,6.5,11.0
192,104,116,1,15,0,6,5,4,11,4,0,0,2,0,0,4,7,4,0,1,85,49,47,0,0,0,11,11,0,16,0,46,24,2,4,0,0,9,10,2,0,0,386,454,69,102,67,68,250,284,5,12,23,51,363,403,189,248,134,135,63,71,3,7,13,15,409,495,8,24,17,28,2,4,20,33,13,16,8,9,6,13,1015,-1,1.29,6.5,11.0
193,123,125,0,16,0,2,12,2,9,7,1,0,5,1,0,2,6,8,0,3,79,53,62,0,0,0,10,9,1,15,0,70,13,5,5,0,0,9,5,1,0,0,377,479,129,190,46,49,202,240,6,6,32,70,345,409,206,294,123,124,48,61,3,8,22,30,406,540,6,30,9,19,1,7,18,32,6,8,3,3,10,14,1015,0,1.91,3.75,4.33
193,123,125,1,9,0,0,4,5,5,4,0,0,1,0,0,1,6,2,0,2,76,46,37,0,0,0,7,7,0,13,2,55,17,2,2,0,0,5,8,1,0,1,324,426,45,73,92,99,187,254,6,9,34,67,290,359,153,237,109,115,62,74,9,10,19,22,348,468,0,13,14,24,0,1,24,33,33,45,22,28,17,25,1015,0,1.91,3.75,4.33
194,101,109,0,19,2,6,5,8,16,3,0,2,2,0,0,3,9,7,0,1,83,54,60,2,2,0,14,13,1,20,1,61,16,2,0,0,0,14,10,2,0,0,430,515,148,187,72,78,210,250,8,9,28,46,402,469,203,268,131,132,96,115,3,4,23,24,460,564,4,21,15,26,1,4,19,25,5,7,4,6,3,5,1015,1,1.55,4.2,7.0
194,101,109,1,9,1,4,3,2,8,1,1,0,1,0,0,3,4,2,0,1,78,45,39,1,1,0,6,5,1,20,1,53,16,8,5,0,0,10,13,1,0,0,336,430,59,100,112,129,165,201,11,15,17,43,319,387,166,233,103,106,67,91,7,11,14,20,359,467,3,10,6,11,1,2,16,31,19,26,11,13,6,15,1015,-1,1.55,4.2,7.0
195,111,114,0,10,1,1,7,2,6,4,0,1,0,0,0,1,3,6,0,2,69,41,49,1,1,0,6,6,0,9,2,44,11,1,3,0,0,9,7,1,0,0,246,356,71,123,39,41,136,192,5,8,18,54,228,302,116,208,77,79,53,69,5,8,14,21,268,397,3,13,8,18,1,4,9,11,45,47,34,34,13,21,1015,1,3.2,3.4,2.4
195,111,114,1,10,0,4,5,1,8,2,0,0,2,0,0,3,4,3,0,1,77,58,50,0,0,0,9,7,2,12,2,43,15,2,0,1,0,7,8,1,1,0,379,494,108,164,60,62,211,268,4,11,25,62,354,432,182,284,145,152,52,58,3,6,17,20,401,546,2,27,2,5,3,9,19,27,20,23,8,8,15,27,1015,-1,3.2,3.4,2.4
196,117,115,0,13,2,5,5,3,7,6,0,1,3,0,0,2,5,6,0,0,74,44,44,2,2,0,11,9,2,14,2,67,14,0,1,1,0,8,13,3,0,0,281,381,60,111,64,66,157,204,6,14,17,57,264,324,147,233,79,82,55,66,3,6,22,27,310,433,5,21,5,9,3,3,21,34,21,33,14,17,18,28,1015,1,2.5,3.25,3.2
196,117,115,1,8,1,3,5,0,5,3,0,0,0,0,1,2,1,5,0,0,79,55,55,1,1,0,7,7,0,18,2,59,14,3,4,0,0,13,7,4,0,0,370,470,92,133,62,66,216,271,7,10,33,65,337,405,151,232,102,104,117,134,6,11,19,25,399,522,6,21,13,22,1,3,14,19,16,22,5,5,4,11,1015,-1,2.5,3.25,3.2
197,108,113,0,17,2,5,6,6,11,6,0,0,6,0,0,2,12,3,0,1,74,45,54,1,1,0,11,9,2,10,1,40,9,5,2,0,0,7,13,1,0,0,265,360,95,147,46,50,124,163,9,16,20,52,245,308,136,212,85,90,44,58,5,7,17,24,292,410,7,22,7,16,2,4,16,23,13,16,4,5,6,10,1015,1,2.8,3.2,2.8
197,108,113,1,10,1,3,2,5,6,4,0,0,4,0,0,3,3,4,0,1,78,54,45,1,1,0,10,7,3,10,1,40,11,6,1,0,0,15,7,1,0,1,336,429,78,113,63,70,195,246,4,8,19,47,317,382,161,238,92,97,83,94,8,12,21,22,370,480,5,20,7,14,4,6,13,20,16,21,9,11,13,18,1015,-1,2.8,3.2,2.8
198,126,102,0,12,1,4,6,2,6,6,0,1,2,0,0,1,9,2,0,2,72,48,52,0,0,0,6,5,1,2,0,60,26,3,2,0,0,6,9,1,0,0,296,410,89,143,35,38,172,229,5,10,29,59,267,351,159,256,86,87,51,67,2,4,34,37,332,466,0,17,17,32,0,3,18,28,15,19,7,9,6,6,1015,-1,5.0,4.0,1.75
198,126,102,1,16,2,5,7,4,8,8,0,0,3,0,0,2,8,6,0,0,75,51,47,2,1,1,15,12,3,5,1,62,18,1,4,1,0,10,6,0,0,0,328,436,116,156,41,52,171,228,5,6,18,50,310,386,161,243,91,96,76,95,4,9,26,30,360,487,5,18,10,18,4,5,28,45,34,40,21,22,13,24,1015,1,5.0,4.0,1.75
199,121,103,0,8,0,4,2,2,4,4,0,0,2,0,0,2,2,4,0,1,73,39,46,0,0,0,7,5,2,10,0,58,23,4,0,0,0,12,14,3,0,0,274,373,66,117,70,74,138,182,11,15,12,52,262,321,144,230,81,82,49,61,3,4,22,25,306,429,7,28,8,26,2,5,17,27,9,19,3,6,6,12,1015,-1,3.8,3.5,2.1
199,121,103,1,10,3,4,2,4,7,3,0,0,1,0,0,1,4,5,0,3,82,60,53,2,2,0,9,8,1,16,0,49,14,2,1,0,0,15,12,0,0,0,488,593,123,170,86,92,279,331,9,12,27,59,461,534,223,305,141,147,124,141,8,14,15,21,513,633,3,12,10,20,4,7,23,31,14,21,6,9,7,13,1015,1,3.8,3.5,2.1
200,106,105,0,12,1,3,4,5,8,4,0,0,2,0,0,2,7,3,0,0,76,40,46,1,1,0,7,6,1,11,3,57,23,11,2,0,0,8,11,1,0,0,310,406,67,116,79,83,164,207,7,12,31,66,279,340,147,220,116,123,47,63,9,10,15,16,337,447,5,15,16,22,3,4,21,27,28,33,16,17,4,6,1015,0,2.8,3.5,2.63
200,106,105,1,19,1,4,4,11,4,15,2,1,2,0,0,1,10,8,0,0,84,59,53,1,1,0,18,16,2,12,1,59,19,5,1,0,0,11,7,2,0,0,505,599,145,202,69,74,291,323,9,10,30,50,475,549,226,295,157,163,120,139,7,9,19,23,535,646,5,16,6,11,4,4,18,34,20,25,9,9,4,14,1015,0,2.8,3.5,2.63
201,115,121,0,13,0,3,3,7,6,7,0,0,4,0,0,1,8,4,0,0,79,51,55,0,0,0,7,6,1,6,2,56,19,1,1,0,0,15,8,2,0,0,342,434,105,137,49,55,188,242,10,14,24,51,318,383,156,232,102,108,84,94,3,6,18,26,363,489,1,25,10,12,3,9,25,32,22,26,16,17,14,23,1015,1,3.2,3.25,2.45
201,115,121,1,9,0,1,7,1,4,5,1,2,1,0,1,2,5,2,0,1,73,48,44,0,0,0,5,3,2,14,5,55,27,7,4,2,1,9,15,1,0,0,313,427,59,113,81,87,173,227,8,15,25,58,288,369,160,255,109,113,44,59,4,5,32,35,351,477,3,7,7,14,0,0,10,20,14,18,8,9,11,17,1015,-1,3.2,3.25,2.45
202,125,110,0,11,1,4,3,4,2,9,0,0,1,0,0,1,7,3,0,1,75,48,50,1,1,0,10,10,0,6,0,47,22,1,5,2,0,8,5,1,0,0,311,413,81,125,54,62,176,226,6,9,14,43,297,370,132,212,106,112,73,89,7,9,28,31,346,460,1,10,18,36,1,4,18,36,19,25,9,13,6,16,1015,-1,2.0,3.6,4.0
202,125,110,1,10,3,5,4,1,3,7,0,2,2,0,0,0,9,1,0,2,74,51,49,1,1,0,5,4,1,9,4,57,14,4,2,0,1,5,8,1,0,0,321,432,81,128,57,64,183,240,3,6,20,49,301,383,143,224,107,116,71,92,4,9,24,35,351,491,4,18,18,25,5,7,21,39,13,20,6,6,10,14,1015,1,2.0,3.6,4.0
203,116,101,0,14,3,6,4,4,10,4,0,0,1,1,0,0,9,5,0,2,83,54,44,1,1,0,10,10,0,7,3,63,23,2,3,0,1,10,12,1,0,0,428,514,90,132,94,102,244,280,7,12,21,37,407,477,195,264,153,158,80,92,2,3,18,22,448,561,0,20,7,16,0,5,27,37,12,14,5,6,3,9,1015,0,5.0,3.7,1.8
203,116,101,1,12,3,4,5,3,8,4,0,0,3,1,0,3,6,3,0,4,81,45,55,1,1,0,10,8,2,12,1,59,13,3,5,0,0,12,9,3,0,0,350,432,112,138,44,50,194,244,6,12,21,41,329,391,164,225,117,119,69,88,5,7,17,23,376,477,4,16,10,25,3,3,22,29,20,27,10,12,2,6,1015,0,5.0,3.7,1.8
204,103,108,0,14,1,2,8,4,7,7,0,2,0,0,0,0,10,4,0,1,81,61,45,1,1,0,10,10,0,12,1,43,16,2,2,0,1,13,8,3,0,0,430,528,105,144,67,76,258,308,7,7,20,42,410,486,212,290,112,117,106,121,5,9,15,21,452,570,2,15,11,22,3,7,13,20,24,34,16,19,17,25,1015,0,1.44,4.5,9.0
204,103,108,1,13,2,4,7,2,7,6,0,0,2,0,1,4,5,4,0,0,67,38,54,0,0,0,9,8,1,7,1,51,28,4,2,0,0,8,13,3,0,0,211,317,71,134,40,43,100,140,4,14,12,55,199,262,114,208,70,73,27,36,1,5,12,17,232,367,8,31,7,11,1,7,21,32,14,18,5,8,7,13,1015,0,1.44,4.5,9.0
205,102,106,0,22,0,5,7,10,15,7,0,0,6,0,0,2,17,3,0,1,90,55,62,0,0,0,18,15,3,3,3,39,8,2,0,0,0,5,5,0,0,0,487,544,245,283,19,21,223,240,7,10,14,26,473,518,239,272,136,139,112,133,5,7,15,17,514,617,9,49,18,29,6,12,16,32,13,15,9,9,3,5,1015,0,1.53,4.75,6.0
205,102,106,1,7,0,2,3,2,6,1,0,0,1,0,0,1,3,3,0,0,88,45,37,0,0,0,6,6,0,11,4,35,11,10,13,1,0,6,5,1,0,0,411,468,84,108,71,77,256,283,6,8,25,43,386,425,213,256,127,132,71,80,8,9,7,7,427,499,2,13,16,25,0,5,14,32,29,35,11,13,3,9,1015,0,1.53,4.75,6.0
206,114,126,0,15,2,7,7,2,10,5,1,0,4,0,0,4,5,6,0,3,77,50,60,2,2,0,8,7,1,14,4,72,26,3,1,0,0,9,10,1,0,0,349,453,108,166,50,51,191,236,8,13,26,60,323,393,180,267,123,126,46,60,3,5,16,16,373,511,6,36,6,13,1,8,22,28,25,31,16,18,14,18,1015,1,1.95,3.5,4.33
206,114,126,1,4,0,1,0,3,1,3,0,0,0,0,0,0,3,1,0,0,74,49,39,0,0,0,3,3,0,7,3,60,26,2,4,2,0,11,9,2,0,0,342,465,41,86,74,94,227,285,6,13,21,53,321,412,160,264,127,138,55,63,7,9,13,20,360,508,0,15,6,17,0,1,10,16,25,29,4,5,10,15,1015,-1,1.95,3.5,4.33
207,113,111,0,14,2,4,7,3,7,7,0,0,3,0,0,0,9,5,0,2,89,64,49,2,2,0,13,11,2,16,2,49,18,0,1,1,0,5,8,0,0,0,552,621,99,133,100,104,353,384,5,9,23,45,529,576,272,332,100,183,100,106,7,7,14,16,579,676,6,31,8,13,2,7,21,35,9,13,5,6,5,11,1015,1,2.05,3.3,4.2
207,113,111,1,5,1,2,3,0,2,3,0,0,1,0,1,0,4,1,0,0,78,35,50,1,1,0,4,4,0,4,1,45,12,3,6,1,0,8,4,1,0,1,270,348,77,116,39,44,154,188,3,7,16,38,254,310,129,189,74,79,67,80,6,9,20,25,295,390,1,12,14,25,0,3,10,18,27,29,18,18,8,14,1015,-1,2.05,3.3,4.2
208,109,117,0,10,2,5,3,2,4,6,0,0,1,1,1,1,4,5,0,1,81,51,46,1,1,0,9,8,1,24,2,38,15,0,3,0,1,9,12,0,0,1,367,451,88,129,91,93,188,229,10,13,24,54,343,397,181,247,127,134,59,70,4,7,19,21,393,497,4,20,11,17,4,8,11,17,7,10,3,3,6,9,1015,-1,1.8,3.6,5.25
208,109,117,1,7,3,4,3,0,7,0,1,0,0,0,0,0,6,1,0,4,83,48,53,2,2,0,6,6,0,13,2,44,9,2,4,0,0,12,9,2,0,0,355,430,85,125,66,67,204,238,7,11,19,49,336,381,163,229,136,138,56,63,4,8,13,13,375,466,3,18,6,11,3,6,22,33,22,33,13,15,2,3,1015,1,1.8,3.6,5.25
209,107,104,0,22,3,6,6,10,12,10,1,1,4,0,0,2,12,8,0,1,79,59,52,2,2,0,15,15,0,14,4,67,20,5,0,1,0,9,7,2,0,0,423,535,135,195,83,89,205,251,9,11,20,53,403,482,218,307,118,124,87,104,4,4,26,32,457,603,4,28,11,25,3,9,21,27,20,20,4,4,10,15,1015,0,2.88,3.4,2.6
209,107,104,1,14,3,5,5,5,11,3,0,1,2,0,0,1,6,7,0,3,72,40,47,2,1,1,11,9,2,15,5,69,17,10,6,0,1,7,8,0,0,0,271,378,76,134,61,67,134,177,10,12,26,55,245,323,144,230,78,81,49,67,5,12,10,10,285,401,3,6,6,13,1,3,20,31,35,40,14,15,9,14,1015,0,2.88,3.4,2.6
210,105,123,0,21,0,5,5,11,10,11,1,1,4,0,0,3,9,9,0,1,79,61,53,0,0,0,14,11,3,7,2,51,15,5,3,1,0,13,10,1,0,0,358,454,118,170,55,64,185,220,6,11,26,56,332,398,178,257,114,116,66,81,4,7,26,34,397,535,10,42,5,16,8,16,14,19,28,37,11,15,16,24,1015,-1,1.75,3.8,5.25
210,105,123,1,10,1,2,3,5,7,3,0,0,4,0,0,1,6,3,0,0,61,38,46,1,0,1,5,4,1,13,2,59,16,11,7,1,0,10,12,0,0,0,190,293,57,118,38,45,85,130,6,15,15,56,165,237,88,185,60,65,32,43,3,8,13,18,198,330,3,15,5,16,7,8,28,33,44,51,24,28,10,21,1015,1,1.75,3.8,5.25
211,105,117,0,26,4,11,9,6,14,12,0,0,9,1,0,5,10,11,0,2,84,66,58,1,1,0,18,14,4,15,1,56,11,1,1,0,0,8,12,0,0,0,521,621,163,216,80,86,278,319,14,15,14,33,507,588,248,322,157,163,116,136,4,5,17,24,549,675,8,26,9,17,7,11,18,24,13,19,10,11,7,10,1015,1,1.36,5.25,9.5
211,105,117,1,5,1,2,2,1,2,3,0,1,0,0,0,0,3,2,0,1,66,33,41,1,1,0,5,5,0,12,3,52,10,6,3,0,1,13,8,2,0,0,210,316,49,96,46,51,115,169,5,8,23,65,187,251,98,191,69,71,43,54,4,9,16,22,229,351,0,8,6,10,2,3,19,28,28,33,17,18,5,12,1015,-1,1.36,5.25,9.5
212,125,111,0,15,3,7,6,3,8,7,0,1,2,1,0,3,6,6,0,4,74,45,44,2,2,0,11,9,2,3,1,65,20,4,6,2,0,8,13,1,0,0,261,353,65,99,45,51,151,203,4,15,18,50,243,303,121,200,76,78,64,75,5,7,24,28,294,402,5,16,13,21,3,5,19,27,24,26,20,20,11,17,1015,1,1.91,3.6,4.5
212,125,111,1,10,0,3,3,4,6,4,0,1,1,0,0,1,6,3,0,1,79,54,55,0,0,0,5,5,0,13,4,58,10,3,2,1,0,13,8,1,0,0,330,418,111,160,42,44,177,214,3,8,25,52,305,366,166,236,100,104,64,78,5,7,16,26,354,478,3,25,8,16,0,3,21,34,17,21,8,10,7,12,1015,-1,1.91,3.6,4.5
213,103,106,0,14,3,7,3,4,8,6,0,0,2,0,1,1,12,1,0,3,87,54,57,3,3,0,10,9,1,10,3,70,21,2,1,1,0,12,4,1,0,0,494,569,150,195,74,75,270,299,4,6,20,36,474,533,260,318,144,146,90,105,4,5,11,12,512,617,5,31,13,25,2,6,26,40,14,15,7,7,7,12,1015,0,1.83,3.75,4.75
213,103,106,1,9,2,4,3,2,6,3,1,0,1,0,0,0,5,4,0,3,82,45,42,2,2,0,8,8,0,10,1,59,15,4,5,0,1,5,12,1,0,0,391,477,65,105,102,106,224,266,11,15,33,61,358,416,207,282,132,138,52,57,7,10,13,15,413,511,3,12,14,29,0,4,18,31,30,34,18,18,10,18,1015,0,1.83,3.75,4.75
214,102,121,0,17,4,4,6,7,9,8,0,1,5,0,0,1,3,13,0,2,83,52,53,4,4,0,12,10,2,7,0,52,26,1,2,1,0,10,11,0,0,0,405,490,116,149,25,32,264,309,8,11,15,38,390,452,172,240,109,113,124,137,1,3,13,15,422,519,3,13,12,16,2,5,22,34,27,34,14,17,10,17,1015,1,1.4,5.25,8.5
214,102,121,1,9,0,3,5,1,5,4,0,1,3,0,0,3,2,4,0,1,77,47,46,0,0,0,7,5,2,2,1,46,22,7,1,0,1,11,9,2,0,0,330,426,70,113,64,67,196,246,4,9,18,43,312,383,161,247,112,116,57,63,0,1,27,27,362,479,5,25,12,24,4,6,24,36,8,10,6,7,8,14,1015,-1,1.4,5.25,8.5
215,116,110,0,23,2,10,8,5,13,10,0,0,1,0,0,0,18,5,0,1,81,50,48,2,2,0,20,20,0,17,2,69,22,2,2,0,1,9,4,1,0,0,371,457,82,112,80,91,209,254,3,5,22,43,349,414,171,238,126,131,74,88,1,3,23,27,399,501,4,14,7,23,1,3,24,32,17,21,11,13,9,19,1015,1,2.5,3.4,3.0
215,116,110,1,10,1,3,5,2,6,4,0,0,2,0,0,2,5,3,0,1,81,49,51,0,0,0,8,6,2,9,1,57,16,5,3,0,0,4,8,0,0,0,351,436,78,112,68,73,205,251,10,11,25,48,326,388,166,233,105,106,80,97,6,7,18,25,377,485,4,19,8,22,1,3,23,30,10,17,5,8,2,7,1015,-1,2.5,3.4,3.0
216,114,108,0,9,3,5,2,3,6,3,0,1,0,1,0,1,5,3,0,1,81,55,50,1,1,0,5,5,0,10,2,51,16,3,4,0,0,10,10,0,0,0,375,465,91,141,68,72,216,252,8,13,22,54,353,411,188,266,131,135,56,64,1,2,16,21,397,507,5,18,9,17,0,1,14,19,25,34,17,19,10,28,1015,1,1.73,3.75,5.5
216,114,108,1,10,0,0,7,3,3,7,0,0,3,0,0,3,3,4,0,0,73,64,49,0,0,0,5,5,0,13,4,52,15,3,3,0,0,11,9,0,0,0,260,355,62,109,48,55,150,191,6,12,24,51,236,304,125,203,93,97,42,55,4,7,15,22,284,410,6,26,5,8,0,3,16,25,16,21,10,10,4,11,1015,-1,1.73,3.75,5.5
217,115,123,0,14,1,5,5,4,9,5,0,0,3,0,0,1,9,4,0,0,78,56,55,0,0,0,8,7,1,5,1,55,17,1,2,0,0,13,14,3,0,0,388,500,107,146,58,60,223,294,14,19,43,65,345,435,193,287,115,121,80,92,7,9,25,30,425,567,6,30,9,24,0,3,18,24,16,17,8,9,21,30,1015,0,3.6,3.4,2.2
217,115,123,1,12,1,5,5,2,7,5,0,1,3,1,0,1,7,4,0,3,72,43,44,0,0,0,8,7,1,19,4,60,20,4,5,1,0,15,10,2,0,0,285,398,69,119,55,59,161,220,8,12,26,60,259,338,151,246,87,93,47,59,4,9,17,23,308,439,3,11,6,17,3,4,20,29,30,33,12,13,6,29,1015,0,3.6,3.4,2.2
218,107,101,0,19,0,4,10,5,7,12,0,0,2,0,0,2,14,3,0,1,75,53,54,0,0,0,16,15,1,8,3,63,14,1,3,0,0,6,14,0,0,0,366,491,107,174,85,89,174,228,16,18,19,43,347,448,216,313,92,97,58,81,2,2,18,21,391,537,6,21,12,20,1,5,36,49,7,11,4,4,5,8,1015,-1,2.3,3.25,3.5
218,107,101,1,7,1,1,5,1,4,3,1,0,3,0,0,1,3,3,0,1,73,46,45,0,0,0,5,5,0,15,0,53,23,4,4,0,0,18,6,2,0,0,315,431,74,127,75,80,166,224,6,9,32,67,283,364,147,243,113,117,55,71,6,9,25,27,348,476,3,13,13,27,1,4,26,38,31,33,16,17,14,23,1015,1,2.3,3.25,3.5
219,113,104,0,14,0,6,3,6,7,7,0,0,3,0,0,2,8,4,0,0,76,45,49,0,0,0,9,7,2,11,9,59,19,3,2,0,0,16,10,0,0,0,309,406,65,110,56,61,188,235,6,10,18,48,291,358,158,241,97,100,53,64,1,4,19,27,330,460,2,20,8,14,2,6,9,25,15,18,5,6,8,11,1015,0,4.33,3.6,1.95
219,113,104,1,8,0,3,1,4,4,4,0,0,2,0,0,1,4,3,0,1,78,49,50,0,0,0,7,6,1,12,0,56,21,6,1,1,0,10,16,0,0,0,386,495,97,145,69,70,220,280,16,25,19,49,367,446,183,273,110,113,93,109,8,10,19,19,415,537,3,16,16,21,3,6,11,19,25,34,14,17,9,19,1015,0,4.33,3.6,1.95
220,109,126,0,10,1,2,4,4,4,6,1,0,2,0,0,1,4,5,0,0,80,56,49,1,1,0,6,6,0,13,5,58,18,3,4,1,0,8,10,2,0,0,399,500,104,147,65,71,230,282,7,11,22,49,377,451,191,270,150,155,58,75,1,3,22,25,426,559,4,28,14,27,3,6,17,23,45,57,31,34,6,16,1015,1,2.38,3.25,3.4
220,109,126,1,13,0,2,8,3,3,10,0,1,4,0,0,1,10,2,0,0,72,43,50,0,0,0,8,7,1,3,0,54,21,4,5,0,0,11,6,2,0,0,271,377,74,123,39,45,158,209,6,12,30,53,241,324,140,226,79,88,52,63,4,4,24,31,302,434,4,23,5,14,2,3,32,46,26,30,12,14,14,19,1015,-1,2.38,3.25,3.4
221,111,107,0,6,4,5,0,1,5,1,0,0,3,1,0,1,3,2,0,1,70,47,54,3,3,0,5,4,1,14,1,48,14,4,2,1,2,10,12,0,0,0,282,401,86,147,54,62,142,192,9,17,29,59,253,342,148,240,76,80,58,81,6,9,26,32,317,456,4,17,13,23,1,3,20,30,21,32,12,15,13,22,1015,-1,4.33,3.5,1.95
221,111,107,1,13,5,7,2,4,8,5,0,0,1,0,0,0,9,4,0,2,75,52,45,3,3,0,9,8,1,7,4,59,13,1,3,0,0,14,10,1,0,0,332,445,91,142,77,85,164,218,9,11,13,43,319,402,172,267,104,109,56,69,4,7,19,27,357,492,2,12,10,16,2,3,22,35,25,31,12,13,22,36,1015,1,4.33,3.5,1.95
222,121,105,0,11,0,3,3,5,7,4,2,1,5,0,0,2,5,4,0,1,67,36,43,0,0,0,5,3,2,5,0,56,27,7,1,0,0,11,12,2,0,0,193,290,59,110,33,39,101,141,7,13,29,61,164,229,107,189,56,61,30,40,4,8,18,25,218,342,5,24,7,13,1,3,22,37,18,24,11,12,5,14,1015,-1,3.6,3.5,2.15
222,121,105,1,24,3,11,6,7,8,16,1,2,3,0,1,3,15,6,0,3,82,63,56,3,3,0,21,19,2,16,2,60,7,5,1,1,0,12,11,2,0,0,436,533,139,191,64,75,233,267,8,9,20,41,416,492,213,283,123,128,100,122,6,9,26,29,472,592,6,23,15,20,6,10,17,24,40,44,21,22,9,19,1015,1,3.6,3.5,2.15
